ibge_code,municipality,state,latitude,longitude,year,month,total_rainfall,average_temperature,average_humidity,rainy_days,dry_days,max_daily_rainfall,temperature_std,weather_observation_days,max_consecutive_dry_days,missing_weather_days,weather_coverage_ratio,has_complete_weather_period
3544400,Rubiácea,SP,-21.3006,-50.7296,2020,3,87.64,25.04,71.36,12,19,31.69,1.81,31,8,0,1.0,True
3544400,Rubiácea,SP,-21.3006,-50.7296,2020,4,61.08,23.21,66.2,9,21,23.27,2.0,30,7,0,1.0,True
3544400,Rubiácea,SP,-21.3006,-50.7296,2020,5,33.5,20.56,60.07,4,27,25.79,3.21,31,10,0,1.0,True
3544400,Rubiácea,SP,-21.3006,-50.7296,2020,6,50.91,22.12,67.83,7,23,19.54,1.63,30,15,0,1.0,True
3544400,Rubiácea,SP,-21.3006,-50.7296,2020,7,1.7,21.61,58.13,1,30,1.49,2.79,31,30,0,1.0,True
3544400,Rubiácea,SP,-21.3006,-50.7296,2020,8,45.3,22.06,54.81,8,23,18.79,3.07,31,13,0,1.0,True
3544400,Rubiácea,SP,-21.3006,-50.7296,2020,9,22.0,27.83,44.04,5,25,7.83,2.33,30,18,0,1.0,True
3544400,Rubiácea,SP,-21.3006,-50.7296,2020,10,77.1,28.55,52.56,15,16,12.08,3.41,31,7,0,1.0,True
3544400,Rubiácea,SP,-21.3006,-50.7296,2020,11,32.97,27.69,50.37,9,21,9.72,2.62,30,8,0,1.0,True
3544400,Rubiácea,SP,-21.3006,-50.7296,2020,12,136.85,27.36,67.78,21,10,18.23,1.32,31,3,0,1.0,True
3544509,Rubinéia,SP,-20.1759,-51.007,2020,1,191.43,27.36,74.57,22,9,18.12,1.14,31,4,0,1.0,True
3544509,Rubinéia,SP,-20.1759,-51.007,2020,2,185.57,26.03,80.86,23,6,21.14,1.25,29,4,0,1.0,True
3544509,Rubinéia,SP,-20.1759,-51.007,2020,3,37.71,26.5,69.33,8,23,9.83,1.52,31,14,0,1.0,True
3544509,Rubinéia,SP,-20.1759,-51.007,2020,4,30.68,25.81,61.94,4,26,16.55,2.13,30,16,0,1.0,True
3544509,Rubinéia,SP,-20.1759,-51.007,2020,5,9.43,22.25,57.97,4,27,3.17,2.93,31,12,0,1.0,True
3544509,Rubinéia,SP,-20.1759,-51.007,2020,6,13.72,24.17,58.99,2,28,7.5,1.58,30,26,0,1.0,True
3544509,Rubinéia,SP,-20.1759,-51.007,2020,7,0.73,23.58,50.81,0,31,0.36,2.42,31,31,0,1.0,True
3544509,Rubinéia,SP,-20.1759,-51.007,2020,8,3.09,24.88,43.77,1,30,1.96,3.29,31,20,0,1.0,True
3544509,Rubinéia,SP,-20.1759,-51.007,2020,9,6.85,29.75,36.73,1,29,5.27,1.95,30,21,0,1.0,True
3544509,Rubinéia,SP,-20.1759,-51.007,2020,10,84.89,30.25,50.42,14,17,19.09,3.3,31,7,0,1.0,True
3544509,Rubinéia,SP,-20.1759,-51.007,2020,11,76.29,27.74,55.67,10,20,20.1,2.24,30,8,0,1.0,True
3544509,Rubinéia,SP,-20.1759,-51.007,2020,12,100.73,28.72,61.98,23,8,13.29,1.47,31,3,0,1.0,True
3544608,Sabino,SP,-21.4593,-49.5755,2020,1,166.98,27.19,71.78,20,11,31.11,1.36,31,5,0,1.0,True
3544608,Sabino,SP,-21.4593,-49.5755,2020,2,174.23,25.45,78.97,21,8,28.68,1.6,29,5,0,1.0,True
3544608,Sabino,SP,-21.4593,-49.5755,2020,3,87.34,25.51,69.79,15,16,34.41,1.84,31,7,0,1.0,True
3544608,Sabino,SP,-21.4593,-49.5755,2020,4,40.3,23.84,65.84,9,21,11.56,1.57,30,7,0,1.0,True
3544608,Sabino,SP,-21.4593,-49.5755,2020,5,31.32,20.87,62.02,3,28,22.89,2.85,31,13,0,1.0,True
3544608,Sabino,SP,-21.4593,-49.5755,2020,6,29.59,22.68,66.01,5,25,13.68,1.57,30,16,0,1.0,True
3544608,Sabino,SP,-21.4593,-49.5755,2020,7,0.98,22.41,56.36,0,31,0.7,2.51,31,31,0,1.0,True
3544608,Sabino,SP,-21.4593,-49.5755,2020,8,29.95,22.79,53.32,8,23,13.76,2.97,31,13,0,1.0,True
3544608,Sabino,SP,-21.4593,-49.5755,2020,9,19.23,28.31,43.92,4,26,6.48,2.39,30,18,0,1.0,True
3544608,Sabino,SP,-21.4593,-49.5755,2020,10,61.1,28.81,51.71,10,21,10.27,3.25,31,9,0,1.0,True
3544608,Sabino,SP,-21.4593,-49.5755,2020,11,50.08,27.28,53.86,11,19,18.94,2.47,30,8,0,1.0,True
3544608,Sabino,SP,-21.4593,-49.5755,2020,12,129.51,27.67,65.68,24,7,15.49,1.49,31,3,0,1.0,True
3544707,Sagres,SP,-21.8823,-50.9594,2020,1,212.82,26.48,75.51,17,14,25.87,1.19,31,8,0,1.0,True
3544707,Sagres,SP,-21.8823,-50.9594,2020,2,192.61,25.17,81.18,21,8,32.19,1.49,29,5,0,1.0,True
3544707,Sagres,SP,-21.8823,-50.9594,2020,3,57.15,25.3,68.11,6,25,17.61,1.83,31,14,0,1.0,True
3544707,Sagres,SP,-21.8823,-50.9594,2020,4,47.2,23.61,60.26,4,26,21.19,2.22,30,16,0,1.0,True
3544707,Sagres,SP,-21.8823,-50.9594,2020,5,48.17,20.46,58.78,5,26,27.93,3.32,31,12,0,1.0,True
3544707,Sagres,SP,-21.8823,-50.9594,2020,6,93.03,21.49,70.72,10,20,49.94,1.94,30,15,0,1.0,True
3544707,Sagres,SP,-21.8823,-50.9594,2020,7,4.62,20.7,62.3,1,30,3.44,2.97,31,30,0,1.0,True
3544707,Sagres,SP,-21.8823,-50.9594,2020,8,97.93,21.31,59.89,7,24,34.17,3.33,31,12,0,1.0,True
3544707,Sagres,SP,-21.8823,-50.9594,2020,9,9.15,27.08,47.68,3,27,3.06,2.39,30,20,0,1.0,True
3544707,Sagres,SP,-21.8823,-50.9594,2020,10,112.73,28.13,53.12,13,18,62.13,3.26,31,7,0,1.0,True
3544707,Sagres,SP,-21.8823,-50.9594,2020,11,35.07,27.66,49.95,8,22,14.04,2.65,30,9,0,1.0,True
3544707,Sagres,SP,-21.8823,-50.9594,2020,12,155.87,27.59,66.14,21,10,18.95,1.38,31,5,0,1.0,True
3544806,Sales,SP,-21.3427,-49.4897,2020,1,166.98,27.19,71.78,20,11,31.11,1.36,31,5,0,1.0,True
3544806,Sales,SP,-21.3427,-49.4897,2020,2,174.23,25.45,78.97,21,8,28.68,1.6,29,5,0,1.0,True
3544806,Sales,SP,-21.3427,-49.4897,2020,3,87.34,25.51,69.79,15,16,34.41,1.84,31,7,0,1.0,True
3544806,Sales,SP,-21.3427,-49.4897,2020,4,40.3,23.84,65.84,9,21,11.56,1.57,30,7,0,1.0,True
3544806,Sales,SP,-21.3427,-49.4897,2020,5,31.32,20.87,62.02,3,28,22.89,2.85,31,13,0,1.0,True
3544806,Sales,SP,-21.3427,-49.4897,2020,6,29.59,22.68,66.01,5,25,13.68,1.57,30,16,0,1.0,True
3544806,Sales,SP,-21.3427,-49.4897,2020,7,0.98,22.41,56.36,0,31,0.7,2.51,31,31,0,1.0,True
3544806,Sales,SP,-21.3427,-49.4897,2020,8,29.95,22.79,53.32,8,23,13.76,2.97,31,13,0,1.0,True
3544806,Sales,SP,-21.3427,-49.4897,2020,9,19.23,28.31,43.92,4,26,6.48,2.39,30,18,0,1.0,True
3544806,Sales,SP,-21.3427,-49.4897,2020,10,61.1,28.81,51.71,10,21,10.27,3.25,31,9,0,1.0,True
3544806,Sales,SP,-21.3427,-49.4897,2020,11,50.08,27.28,53.86,11,19,18.94,2.47,30,8,0,1.0,True
3544806,Sales,SP,-21.3427,-49.4897,2020,12,129.51,27.67,65.68,24,7,15.49,1.49,31,3,0,1.0,True
3544905,Sales Oliveira,SP,-20.7696,-47.8369,2020,1,245.17,25.25,80.76,25,6,33.77,1.01,31,3,0,1.0,True
3544905,Sales Oliveira,SP,-20.7696,-47.8369,2020,2,254.77,24.01,86.12,25,4,28.1,1.13,29,3,0,1.0,True
3544905,Sales Oliveira,SP,-20.7696,-47.8369,2020,3,99.6,23.53,80.03,15,16,22.57,1.37,31,5,0,1.0,True
3544905,Sales Oliveira,SP,-20.7696,-47.8369,2020,4,20.22,23.0,71.68,5,25,5.99,1.05,30,15,0,1.0,True
3544905,Sales Oliveira,SP,-20.7696,-47.8369,2020,5,19.4,20.48,63.27,3,28,13.41,2.75,31,22,0,1.0,True
3544905,Sales Oliveira,SP,-20.7696,-47.8369,2020,6,8.0,22.72,59.21,3,27,2.48,1.54,30,18,0,1.0,True
3544905,Sales Oliveira,SP,-20.7696,-47.8369,2020,7,3.32,22.75,48.54,1,30,1.52,2.16,31,17,0,1.0,True
3544905,Sales Oliveira,SP,-20.7696,-47.8369,2020,8,3.85,23.66,41.68,1,30,1.93,3.07,31,20,0,1.0,True
3544905,Sales Oliveira,SP,-20.7696,-47.8369,2020,9,12.26,28.03,37.24,3,27,7.83,2.62,30,20,0,1.0,True
3544905,Sales Oliveira,SP,-20.7696,-47.8369,2020,10,56.89,28.57,50.41,12,19,11.1,3.52,31,9,0,1.0,True
3544905,Sales Oliveira,SP,-20.7696,-47.8369,2020,11,52.21,26.44,55.55,13,17,7.92,2.11,30,8,0,1.0,True
3544905,Sales Oliveira,SP,-20.7696,-47.8369,2020,12,164.65,25.91,72.93,30,1,18.96,1.39,31,1,0,1.0,True
3545001,Salesópolis,SP,-23.5288,-45.8465,2020,1,154.91,23.5,81.4,25,6,22.8,2.17,31,3,0,1.0,True
3545001,Salesópolis,SP,-23.5288,-45.8465,2020,2,261.15,22.63,86.43,29,0,29.12,2.15,29,0,0,1.0,True
3545001,Salesópolis,SP,-23.5288,-45.8465,2020,3,95.69,21.46,85.5,18,13,18.13,1.68,31,5,0,1.0,True
3545001,Salesópolis,SP,-23.5288,-45.8465,2020,4,18.47,20.19,79.46,8,22,2.62,1.48,30,7,0,1.0,True
3545001,Salesópolis,SP,-23.5288,-45.8465,2020,5,26.61,18.49,73.97,5,26,5.36,2.04,31,16,0,1.0,True
3545001,Salesópolis,SP,-23.5288,-45.8465,2020,6,55.7,19.72,76.63,10,20,18.55,2.18,30,10,0,1.0,True
3545001,Salesópolis,SP,-23.5288,-45.8465,2020,7,16.06,18.91,73.05,5,26,4.92,2.23,31,12,0,1.0,True
3545001,Salesópolis,SP,-23.5288,-45.8465,2020,8,44.89,18.82,74.43,7,24,13.77,2.92,31,15,0,1.0,True
3545001,Salesópolis,SP,-23.5288,-45.8465,2020,9,44.18,22.54,70.74,5,25,17.66,2.8,30,19,0,1.0,True
3545001,Salesópolis,SP,-23.5288,-45.8465,2020,10,102.16,22.18,75.07,17,14,20.78,3.03,31,4,0,1.0,True
3545001,Salesópolis,SP,-23.5288,-45.8465,2020,11,115.68,21.28,78.6,21,9,30.56,2.76,30,3,0,1.0,True
3545001,Salesópolis,SP,-23.5288,-45.8465,2020,12,272.52,23.19,83.91,30,1,26.82,1.8,31,1,0,1.0,True
3545100,Salmourão,SP,-21.6267,-50.8614,2020,1,211.47,26.49,76.52,17,14,29.73,1.07,31,8,0,1.0,True
3545100,Salmourão,SP,-21.6267,-50.8614,2020,2,193.41,25.1,82.42,21,8,26.32,1.4,29,5,0,1.0,True
3545100,Salmourão,SP,-21.6267,-50.8614,2020,3,87.64,25.04,71.36,12,19,31.69,1.81,31,8,0,1.0,True
3545100,Salmourão,SP,-21.6267,-50.8614,2020,4,61.08,23.21,66.2,9,21,23.27,2.0,30,7,0,1.0,True
3545100,Salmourão,SP,-21.6267,-50.8614,2020,5,33.5,20.56,60.07,4,27,25.79,3.21,31,10,0,1.0,True
3545100,Salmourão,SP,-21.6267,-50.8614,2020,6,50.91,22.12,67.83,7,23,19.54,1.63,30,15,0,1.0,True
3545100,Salmourão,SP,-21.6267,-50.8614,2020,7,1.7,21.61,58.13,1,30,1.49,2.79,31,30,0,1.0,True
3545100,Salmourão,SP,-21.6267,-50.8614,2020,8,45.3,22.06,54.81,8,23,18.79,3.07,31,13,0,1.0,True
3545100,Salmourão,SP,-21.6267,-50.8614,2020,9,22.0,27.83,44.04,5,25,7.83,2.33,30,18,0,1.0,True
3545100,Salmourão,SP,-21.6267,-50.8614,2020,10,77.1,28.55,52.56,15,16,12.08,3.41,31,7,0,1.0,True
3545100,Salmourão,SP,-21.6267,-50.8614,2020,11,32.97,27.69,50.37,9,21,9.72,2.62,30,8,0,1.0,True
3545100,Salmourão,SP,-21.6267,-50.8614,2020,12,136.85,27.36,67.78,21,10,18.23,1.32,31,3,0,1.0,True
3545159,Saltinho,SP,-22.8442,-47.6754,2020,1,180.32,24.53,76.62,21,10,32.07,1.66,31,4,0,1.0,True
3545159,Saltinho,SP,-22.8442,-47.6754,2020,2,302.76,23.28,82.86,23,6,74.45,1.6,29,4,0,1.0,True
3545159,Saltinho,SP,-22.8442,-47.6754,2020,3,111.51,22.33,80.67,13,18,22.75,1.7,31,6,0,1.0,True
3545159,Saltinho,SP,-22.8442,-47.6754,2020,4,11.57,20.45,76.01,3,27,4.19,1.35,30,16,0,1.0,True
3545159,Saltinho,SP,-22.8442,-47.6754,2020,5,25.25,18.09,70.32,5,26,13.07,2.54,31,8,0,1.0,True
3545159,Saltinho,SP,-22.8442,-47.6754,2020,6,94.55,19.49,75.77,9,21,34.46,1.86,30,16,0,1.0,True
3545159,Saltinho,SP,-22.8442,-47.6754,2020,7,21.41,18.82,69.51,6,25,6.13,2.31,31,14,0,1.0,True
3545159,Saltinho,SP,-22.8442,-47.6754,2020,8,45.41,19.17,68.21,7,24,11.02,3.06,31,14,0,1.0,True
3545159,Saltinho,SP,-22.8442,-47.6754,2020,9,12.88,24.72,56.09,1,29,9.02,2.55,30,21,0,1.0,True
3545159,Saltinho,SP,-22.8442,-47.6754,2020,10,46.57,25.19,58.53,10,21,9.33,3.3,31,7,0,1.0,True
3545159,Saltinho,SP,-22.8442,-47.6754,2020,11,71.22,24.07,63.0,16,14,11.75,3.02,30,6,0,1.0,True
3545159,Saltinho,SP,-22.8442,-47.6754,2020,12,115.09,25.42,70.74,23,8,15.51,1.4,31,3,0,1.0,True
3545209,Salto,SP,-23.1996,-47.2931,2020,1,180.32,24.53,76.62,21,10,32.07,1.66,31,4,0,1.0,True
3545209,Salto,SP,-23.1996,-47.2931,2020,2,302.76,23.28,82.86,23,6,74.45,1.6,29,4,0,1.0,True
3545209,Salto,SP,-23.1996,-47.2931,2020,3,111.51,22.33,80.67,13,18,22.75,1.7,31,6,0,1.0,True
3545209,Salto,SP,-23.1996,-47.2931,2020,4,11.57,20.45,76.01,3,27,4.19,1.35,30,16,0,1.0,True
3545209,Salto,SP,-23.1996,-47.2931,2020,5,25.25,18.09,70.32,5,26,13.07,2.54,31,8,0,1.0,True
3545209,Salto,SP,-23.1996,-47.2931,2020,6,94.55,19.49,75.77,9,21,34.46,1.86,30,16,0,1.0,True
3545209,Salto,SP,-23.1996,-47.2931,2020,7,21.41,18.82,69.51,6,25,6.13,2.31,31,14,0,1.0,True
3545209,Salto,SP,-23.1996,-47.2931,2020,8,45.41,19.17,68.21,7,24,11.02,3.06,31,14,0,1.0,True
3545209,Salto,SP,-23.1996,-47.2931,2020,9,12.88,24.72,56.09,1,29,9.02,2.55,30,21,0,1.0,True
3545209,Salto,SP,-23.1996,-47.2931,2020,10,46.57,25.19,58.53,10,21,9.33,3.3,31,7,0,1.0,True
3545209,Salto,SP,-23.1996,-47.2931,2020,11,71.22,24.07,63.0,16,14,11.75,3.02,30,6,0,1.0,True
3545209,Salto,SP,-23.1996,-47.2931,2020,12,115.09,25.42,70.74,23,8,15.51,1.4,31,3,0,1.0,True
3545308,Salto de Pirapora,SP,-23.6474,-47.5743,2020,1,174.97,23.23,79.09,20,11,25.83,1.81,31,5,0,1.0,True
3545308,Salto de Pirapora,SP,-23.6474,-47.5743,2020,2,322.95,22.18,84.88,23,6,81.9,1.84,29,5,0,1.0,True
3545308,Salto de Pirapora,SP,-23.6474,-47.5743,2020,3,127.09,21.11,83.56,13,18,23.3,1.73,31,7,0,1.0,True
3545308,Salto de Pirapora,SP,-23.6474,-47.5743,2020,4,21.52,18.89,80.79,3,27,6.81,1.38,30,22,0,1.0,True
3545308,Salto de Pirapora,SP,-23.6474,-47.5743,2020,5,33.74,16.46,75.64,6,25,9.3,2.36,31,8,0,1.0,True
3545308,Salto de Pirapora,SP,-23.6474,-47.5743,2020,6,129.79,17.97,80.6,12,18,43.51,1.85,30,11,0,1.0,True
3545308,Salto de Pirapora,SP,-23.6474,-47.5743,2020,7,37.31,17.02,76.12,7,24,11.32,2.18,31,13,0,1.0,True
3545308,Salto de Pirapora,SP,-23.6474,-47.5743,2020,8,69.68,17.38,75.91,10,21,21.41,2.96,31,12,0,1.0,True
3545308,Salto de Pirapora,SP,-23.6474,-47.5743,2020,9,17.89,22.51,65.11,4,26,8.9,2.61,30,19,0,1.0,True
3545308,Salto de Pirapora,SP,-23.6474,-47.5743,2020,10,72.67,22.89,66.52,11,20,16.15,3.23,31,7,0,1.0,True
3545308,Salto de Pirapora,SP,-23.6474,-47.5743,2020,11,69.38,22.03,69.23,16,14,10.59,3.2,30,6,0,1.0,True
3545308,Salto de Pirapora,SP,-23.6474,-47.5743,2020,12,117.39,23.94,74.76,26,5,13.33,1.43,31,3,0,1.0,True
3545407,Salto Grande,SP,-22.8894,-49.9831,2020,1,115.41,26.32,71.47,17,14,17.78,1.4,31,5,0,1.0,True
3545407,Salto Grande,SP,-22.8894,-49.9831,2020,2,206.17,24.53,79.71,17,12,40.49,1.51,29,5,0,1.0,True
3545407,Salto Grande,SP,-22.8894,-49.9831,2020,3,39.14,24.68,69.31,10,21,9.14,1.82,31,14,0,1.0,True
3545407,Salto Grande,SP,-22.8894,-49.9831,2020,4,30.05,22.79,63.4,4,26,16.97,2.09,30,16,0,1.0,True
3545407,Salto Grande,SP,-22.8894,-49.9831,2020,5,56.22,19.51,62.15,5,26,26.25,3.11,31,8,0,1.0,True
3545407,Salto Grande,SP,-22.8894,-49.9831,2020,6,102.58,20.11,76.21,9,21,56.2,1.89,30,15,0,1.0,True
3545407,Salto Grande,SP,-22.8894,-49.9831,2020,7,10.69,19.69,67.52,3,28,3.83,2.76,31,14,0,1.0,True
3545407,Salto Grande,SP,-22.8894,-49.9831,2020,8,97.78,20.07,66.48,10,21,39.95,3.19,31,12,0,1.0,True
3545407,Salto Grande,SP,-22.8894,-49.9831,2020,9,23.29,25.44,57.54,4,26,8.12,2.49,30,20,0,1.0,True
3545407,Salto Grande,SP,-22.8894,-49.9831,2020,10,95.19,25.96,60.27,13,18,11.93,3.27,31,7,0,1.0,True
3545407,Salto Grande,SP,-22.8894,-49.9831,2020,11,62.12,25.37,60.56,12,18,18.78,2.66,30,8,0,1.0,True
3545407,Salto Grande,SP,-22.8894,-49.9831,2020,12,138.4,26.27,71.14,20,11,17.54,1.14,31,4,0,1.0,True
3545506,Sandovalina,SP,-22.4551,-51.7648,2020,1,176.65,26.68,75.88,17,14,26.16,1.23,31,6,0,1.0,True
3545506,Sandovalina,SP,-22.4551,-51.7648,2020,2,157.77,25.82,78.82,17,12,31.51,1.54,29,5,0,1.0,True
3545506,Sandovalina,SP,-22.4551,-51.7648,2020,3,56.54,25.61,69.16,8,23,15.45,1.67,31,13,0,1.0,True
3545506,Sandovalina,SP,-22.4551,-51.7648,2020,4,37.91,23.52,61.78,4,26,19.24,2.41,30,16,0,1.0,True
3545506,Sandovalina,SP,-22.4551,-51.7648,2020,5,51.85,20.14,61.17,4,27,25.68,3.31,31,12,0,1.0,True
3545506,Sandovalina,SP,-22.4551,-51.7648,2020,6,119.64,20.95,75.25,11,19,70.42,1.98,30,15,0,1.0,True
3545506,Sandovalina,SP,-22.4551,-51.7648,2020,7,4.16,19.85,68.73,2,29,1.63,2.91,31,23,0,1.0,True
3545506,Sandovalina,SP,-22.4551,-51.7648,2020,8,146.87,20.33,68.24,7,24,54.81,3.24,31,12,0,1.0,True
3545506,Sandovalina,SP,-22.4551,-51.7648,2020,9,13.48,25.65,59.45,4,26,7.33,2.21,30,19,0,1.0,True
3545506,Sandovalina,SP,-22.4551,-51.7648,2020,10,104.74,27.26,58.85,13,18,33.16,2.9,31,7,0,1.0,True
3545506,Sandovalina,SP,-22.4551,-51.7648,2020,11,31.78,27.3,55.32,7,23,16.45,2.53,30,9,0,1.0,True
3545506,Sandovalina,SP,-22.4551,-51.7648,2020,12,187.97,27.65,67.86,23,8,34.16,1.1,31,5,0,1.0,True
3545605,Santa Adélia,SP,-21.2427,-48.8063,2020,1,190.08,25.68,78.82,22,9,33.51,1.09,31,4,0,1.0,True
3545605,Santa Adélia,SP,-21.2427,-48.8063,2020,2,192.16,24.31,84.61,20,9,20.67,1.22,29,5,0,1.0,True
3545605,Santa Adélia,SP,-21.2427,-48.8063,2020,3,77.96,24.07,75.96,13,18,20.46,1.57,31,7,0,1.0,True
3545605,Santa Adélia,SP,-21.2427,-48.8063,2020,4,35.26,23.54,65.95,8,22,10.21,1.31,30,9,0,1.0,True
3545605,Santa Adélia,SP,-21.2427,-48.8063,2020,5,25.0,20.6,60.51,3,28,18.53,2.73,31,13,0,1.0,True
3545605,Santa Adélia,SP,-21.2427,-48.8063,2020,6,14.73,22.57,61.24,4,26,6.71,1.57,30,16,0,1.0,True
3545605,Santa Adélia,SP,-21.2427,-48.8063,2020,7,0.67,22.58,50.36,0,31,0.24,2.3,31,31,0,1.0,True
3545605,Santa Adélia,SP,-21.2427,-48.8063,2020,8,15.09,23.4,44.02,4,27,6.54,3.03,31,15,0,1.0,True
3545605,Santa Adélia,SP,-21.2427,-48.8063,2020,9,14.46,28.12,38.29,3,27,4.18,2.57,30,18,0,1.0,True
3545605,Santa Adélia,SP,-21.2427,-48.8063,2020,10,72.14,28.74,49.34,11,20,16.55,3.51,31,9,0,1.0,True
3545605,Santa Adélia,SP,-21.2427,-48.8063,2020,11,72.54,26.59,53.78,11,19,22.75,2.18,30,8,0,1.0,True
3545605,Santa Adélia,SP,-21.2427,-48.8063,2020,12,167.7,26.12,71.87,28,3,17.22,1.48,31,1,0,1.0,True
3545704,Santa Albertina,SP,-20.0311,-50.7297,2020,1,188.98,27.15,76.15,22,9,30.34,1.14,31,4,0,1.0,True
3545704,Santa Albertina,SP,-20.0311,-50.7297,2020,2,199.3,25.82,81.61,23,6,24.01,1.27,29,3,0,1.0,True
3545704,Santa Albertina,SP,-20.0311,-50.7297,2020,3,53.2,25.82,73.31,10,21,12.81,1.43,31,11,0,1.0,True
3545704,Santa Albertina,SP,-20.0311,-50.7297,2020,4,30.12,25.53,63.63,7,23,12.17,1.83,30,9,0,1.0,True
3545704,Santa Albertina,SP,-20.0311,-50.7297,2020,5,13.95,22.46,56.53,2,29,9.2,3.0,31,21,0,1.0,True
3545704,Santa Albertina,SP,-20.0311,-50.7297,2020,6,8.81,24.36,56.69,3,27,3.7,1.51,30,23,0,1.0,True
3545704,Santa Albertina,SP,-20.0311,-50.7297,2020,7,1.81,24.04,47.43,0,31,0.98,2.4,31,31,0,1.0,True
3545704,Santa Albertina,SP,-20.0311,-50.7297,2020,8,3.52,25.27,40.69,1,30,2.03,3.15,31,20,0,1.0,True
3545704,Santa Albertina,SP,-20.0311,-50.7297,2020,9,5.95,29.96,34.78,2,28,2.96,1.89,30,20,0,1.0,True
3545704,Santa Albertina,SP,-20.0311,-50.7297,2020,10,69.59,30.41,49.01,13,18,14.77,3.27,31,7,0,1.0,True
3545704,Santa Albertina,SP,-20.0311,-50.7297,2020,11,85.74,27.69,55.53,11,19,23.97,2.08,30,8,0,1.0,True
3545704,Santa Albertina,SP,-20.0311,-50.7297,2020,12,107.0,28.33,65.09,24,7,19.9,1.59,31,2,0,1.0,True
3545803,Santa Bárbara d'Oeste,SP,-22.7553,-47.4143,2020,1,180.32,24.53,76.62,21,10,32.07,1.66,31,4,0,1.0,True
3545803,Santa Bárbara d'Oeste,SP,-22.7553,-47.4143,2020,2,302.76,23.28,82.86,23,6,74.45,1.6,29,4,0,1.0,True
3545803,Santa Bárbara d'Oeste,SP,-22.7553,-47.4143,2020,3,111.51,22.33,80.67,13,18,22.75,1.7,31,6,0,1.0,True
3545803,Santa Bárbara d'Oeste,SP,-22.7553,-47.4143,2020,4,11.57,20.45,76.01,3,27,4.19,1.35,30,16,0,1.0,True
3545803,Santa Bárbara d'Oeste,SP,-22.7553,-47.4143,2020,5,25.25,18.09,70.32,5,26,13.07,2.54,31,8,0,1.0,True
3545803,Santa Bárbara d'Oeste,SP,-22.7553,-47.4143,2020,6,94.55,19.49,75.77,9,21,34.46,1.86,30,16,0,1.0,True
3545803,Santa Bárbara d'Oeste,SP,-22.7553,-47.4143,2020,7,21.41,18.82,69.51,6,25,6.13,2.31,31,14,0,1.0,True
3545803,Santa Bárbara d'Oeste,SP,-22.7553,-47.4143,2020,8,45.41,19.17,68.21,7,24,11.02,3.06,31,14,0,1.0,True
3545803,Santa Bárbara d'Oeste,SP,-22.7553,-47.4143,2020,9,12.88,24.72,56.09,1,29,9.02,2.55,30,21,0,1.0,True
3545803,Santa Bárbara d'Oeste,SP,-22.7553,-47.4143,2020,10,46.57,25.19,58.53,10,21,9.33,3.3,31,7,0,1.0,True
3545803,Santa Bárbara d'Oeste,SP,-22.7553,-47.4143,2020,11,71.22,24.07,63.0,16,14,11.75,3.02,30,6,0,1.0,True
3545803,Santa Bárbara d'Oeste,SP,-22.7553,-47.4143,2020,12,115.09,25.42,70.74,23,8,15.51,1.4,31,3,0,1.0,True
3546009,Santa Branca,SP,-23.3933,-45.8875,2020,1,154.91,23.5,81.4,25,6,22.8,2.17,31,3,0,1.0,True
3546009,Santa Branca,SP,-23.3933,-45.8875,2020,2,261.15,22.63,86.43,29,0,29.12,2.15,29,0,0,1.0,True
3546009,Santa Branca,SP,-23.3933,-45.8875,2020,3,95.69,21.46,85.5,18,13,18.13,1.68,31,5,0,1.0,True
3546009,Santa Branca,SP,-23.3933,-45.8875,2020,4,18.47,20.19,79.46,8,22,2.62,1.48,30,7,0,1.0,True
3546009,Santa Branca,SP,-23.3933,-45.8875,2020,5,26.61,18.49,73.97,5,26,5.36,2.04,31,16,0,1.0,True
3546009,Santa Branca,SP,-23.3933,-45.8875,2020,6,55.7,19.72,76.63,10,20,18.55,2.18,30,10,0,1.0,True
3546009,Santa Branca,SP,-23.3933,-45.8875,2020,7,16.06,18.91,73.05,5,26,4.92,2.23,31,12,0,1.0,True
3546009,Santa Branca,SP,-23.3933,-45.8875,2020,8,44.89,18.82,74.43,7,24,13.77,2.92,31,15,0,1.0,True
3546009,Santa Branca,SP,-23.3933,-45.8875,2020,9,44.18,22.54,70.74,5,25,17.66,2.8,30,19,0,1.0,True
3546009,Santa Branca,SP,-23.3933,-45.8875,2020,10,102.16,22.18,75.07,17,14,20.78,3.03,31,4,0,1.0,True
3546009,Santa Branca,SP,-23.3933,-45.8875,2020,11,115.68,21.28,78.6,21,9,30.56,2.76,30,3,0,1.0,True
3546009,Santa Branca,SP,-23.3933,-45.8875,2020,12,272.52,23.19,83.91,30,1,26.82,1.8,31,1,0,1.0,True
3546108,Santa Clara d'Oeste,SP,-20.09,-50.9491,2020,1,191.43,27.36,74.57,22,9,18.12,1.14,31,4,0,1.0,True
3546108,Santa Clara d'Oeste,SP,-20.09,-50.9491,2020,2,185.57,26.03,80.86,23,6,21.14,1.25,29,4,0,1.0,True
3546108,Santa Clara d'Oeste,SP,-20.09,-50.9491,2020,3,37.71,26.5,69.33,8,23,9.83,1.52,31,14,0,1.0,True
3546108,Santa Clara d'Oeste,SP,-20.09,-50.9491,2020,4,30.68,25.81,61.94,4,26,16.55,2.13,30,16,0,1.0,True
