horizon,outer_held_out_season,alpha,inner_rmse,inner_mae,inner_r_squared,selected_alpha
2,11-12,0.0017782794100389228,12531043.41198274,9541620.368610682,0.9033829796836506,False
2,11-12,0.0031622776601683794,12324878.735365879,9373175.289923845,0.9065359748697986,False
2,11-12,0.005623413251903491,12045869.023542535,9157289.07879018,0.9107197404802467,False
2,11-12,0.01,11710558.062251076,8897416.616415419,0.9156210039131193,False
2,11-12,0.01778279410038923,11354441.384747708,8580756.841178408,0.9206748839851331,False
2,11-12,0.03162277660168379,11012682.4132502,8254551.028077474,0.9253782549746491,False
2,11-12,0.05623413251903491,10704181.915950319,7931416.579061253,0.9295004843826614,False
2,11-12,0.1,10434937.950678688,7621997.886694925,0.9330024513877277,False
2,11-12,0.1778279410038923,10208752.263961509,7303926.627432459,0.9358754249046812,False
2,11-12,0.31622776601683794,10029151.33974104,7017179.931733501,0.9381118443552279,False
2,11-12,0.5623413251903491,9894358.2583068,6820550.941986667,0.9397642345740506,False
2,11-12,1.0,9795524.355744064,6659766.164035533,0.9409616042132093,False
2,11-12,1.7782794100389228,9721796.52662445,6587008.109188529,0.9418469864803005,False
2,11-12,3.1622776601683795,9667140.526391676,6547119.973744508,0.9424990216444382,False
2,11-12,5.623413251903491,9631055.270022836,6519768.624656903,0.9429274968285339,False
2,11-12,10.0,9612435.338368667,6510990.01368194,0.9431479625659571,False
2,11-12,17.78279410038923,9606114.814539772,6506524.961118334,0.9432227025266253,False
2,11-12,31.622776601683793,9605824.7799981,6512199.596980621,0.9432261309946732,True
2,11-12,56.23413251903491,9607397.672475437,6523448.353240779,0.9432075367553238,False
2,11-12,100.0,9609025.368525252,6531070.26365071,0.9431882914400049,False
2,11-12,177.82794100389228,9610220.728989642,6536375.859467773,0.9431741558348326,False
2,11-12,316.22776601683796,9610990.842370993,6539445.221337659,0.943165048011469,False
2,11-12,562.341325190349,9611456.692356575,6541199.461986081,0.9431595382354916,False
2,11-12,1000.0,9611729.366943257,6542195.065340551,0.9431563130907992,False
2,11-12,1778.2794100389228,9611886.151675556,6542757.855130964,0.9431544586284892,False
2,11-12,3162.2776601683795,9611975.42001848,6543075.265325289,0.9431534027418994,False
2,11-12,5623.413251903491,9612025.969744561,6543254.053539903,0.9431528048237088,False
2,11-12,10000.0,9612054.507127894,6543354.687148286,0.9431524672731001,False
2,11-12,17782.794100389227,9612070.5901017,6543411.307223589,0.9431522770373614,False
2,11-12,31622.776601683792,9612079.645372761,6543443.156410996,0.9431521699279143,False
2,11-12,56234.13251903491,9612084.741053957,6543461.069492409,0.9431521096540701,False
2,11-12,100000.0,9612087.607682118,6543471.143696869,0.9431520757463816,False
2,11-12,177827.94100389228,9612089.220058573,6543476.809135165,0.9431520566745075,False
2,11-12,316227.7660168379,9612090.12687613,6543479.995139121,0.9431520459482826,False
2,11-12,562341.3251903491,9612090.636852419,6543481.786790489,0.943152039916065,False
2,11-12,1000000.0,9612090.923644327,6543482.7943194825,0.9431520365237676,False
2,11-12,1778279.410038923,9612091.084922796,6543483.360897641,0.9431520346160968,False
2,11-12,3162277.6601683795,9612091.17561746,6543483.679508891,0.9431520335433214,False
2,11-12,5623413.251903491,9612091.226619175,6543483.858677462,0.9431520329400513,False
2,11-12,10000000.0,9612091.255299656,6543483.959431447,0.9431520326008063,False
2,11-12,17782794.100389227,9612091.27142791,6543484.016089608,0.9431520324100344,False
2,11-12,31622776.60168379,9612091.280497504,6543484.047950839,0.9431520323027553,False
2,11-12,56234132.51903491,9612091.28559772,6543484.065867732,0.9431520322424278,False
2,11-12,100000000.0,9612091.28846578,6543484.07594314,0.9431520322085032,False
2,12-13,0.0001,11908401.924484791,9014282.222486164,0.9135562585448003,False
2,12-13,0.00017782794100389227,11881940.114229603,8995357.076414004,0.9139400071626425,False
2,12-13,0.00031622776601683794,11835913.403253438,8962233.621299395,0.9146054517723635,False
2,12-13,0.0005623413251903491,11757182.329499118,8904948.428420363,0.9157377418242209,False
2,12-13,0.001,11626311.544506153,8807876.593792085,0.9176031707081189,False
2,12-13,0.0017782794100389228,11418932.366427243,8648847.383589962,0.9205163891139942,False
2,12-13,0.0031622776601683794,11114505.59554339,8404382.51401263,0.9246979351850677,False
2,12-13,0.005623413251903491,10715775.767763728,8064695.030061358,0.9300039034193069,False
2,12-13,0.01,10267846.099558702,7693565.627254095,0.9357334053122647,False
2,12-13,0.01778279410038923,9847523.813368825,7315354.619150177,0.9408873176611747,False
2,12-13,0.03162277660168379,9517635.946227074,6969974.946734337,0.9447814796608415,False
2,12-13,0.05623413251903491,9293886.161741668,6751760.050184124,0.9473472226462035,False
2,12-13,0.1,9153863.602553064,6594749.226794451,0.9489218144888764,False
2,12-13,0.1778279410038923,9063199.364578929,6445743.175783585,0.9499286092856744,False
2,12-13,0.31622776601683794,8992737.20210839,6374651.162679646,0.9507041463797877,False
2,12-13,0.5623413251903491,8923806.452166997,6311295.603705407,0.9514569710157601,False
2,12-13,1.0,8848741.48168499,6244508.723869625,0.9522702014057731,False
2,12-13,1.7782794100389228,8769866.346367689,6171987.82958092,0.9531173084502265,False
2,12-13,3.1622776601683795,8695678.435940968,6102714.014456329,0.9539071534312411,False
2,12-13,5.623413251903491,8635103.482149092,6055570.472038724,0.9545470913376084,False
2,12-13,10.0,8592386.288900219,6034672.588265068,0.9549956831032806,False
2,12-13,17.78279410038923,8565781.350737887,6019801.421819536,0.955273948848635,False
2,12-13,31.622776601683793,8550508.537111841,6014820.956971288,0.9554333000245315,False
2,12-13,56.23413251903491,8542069.191836743,6015268.512738529,0.9555212312055213,False
2,12-13,100.0,8537448.352524217,6016041.401931621,0.9555693398424798,False
2,12-13,177.82794100389228,8534908.61299486,6017231.357949878,0.9555957705779798,False
2,12-13,316.22776601683796,8533503.13020954,6017917.031406334,0.9556103938725591,False
2,12-13,562.341325190349,8532720.774291964,6018308.0904393755,0.9556185328228919,False
2,12-13,1000.0,8532283.510072757,6018529.778508887,0.9556230814143339,False
2,12-13,1778.2794100389228,8532038.496612046,6018655.01427129,0.9556256300371666,False
2,12-13,3162.2776601683795,8531900.9983469,6018725.62177962,0.9556270602580278,False
2,12-13,5623.413251903491,8531823.767794086,6018765.385218175,0.9556278635798565,False
2,12-13,10000.0,8531780.366617974,6018787.764208806,0.9556283150186253,False
2,12-13,17782.794100389227,8531755.969466133,6018800.354656842,0.9556285687853989,False
2,12-13,31622.776601683792,8531742.252829712,6018807.43662711,0.9556287114585608,False
2,12-13,56234.13251903491,8531734.540313138,6018811.41969412,0.9556287916799584,False
2,12-13,100000.0,8531730.203535844,6018813.659721547,0.9556288367887223,False
2,12-13,177827.94100389228,8531727.764878327,6018814.919439811,0.9556288621542819,False
2,12-13,316227.7660168379,8531726.393549394,6018815.627849878,0.9556288764180797,False
2,12-13,562341.3251903491,8531725.622403624,6018816.02622396,0.9556288844391065,False
2,12-13,1000000.0,8531725.188759388,6018816.250248015,0.9556288889496308,False
2,12-13,1778279.410038923,8531724.94490423,6018816.376226582,0.9556288914860754,False
2,12-13,3162277.6601683795,8531724.807774687,6018816.44706972,0.95562889291242,False
2,12-13,5623413.251903491,8531724.730661169,6018816.4869078,0.9556288937145115,False
2,12-13,10000000.0,8531724.687297082,6018816.509310419,0.9556288941655604,False
2,12-13,17782794.100389227,8531724.662911668,6018816.521908346,0.9556288944192038,False
2,12-13,31622776.60168379,8531724.649198752,6018816.528992681,0.9556288945618379,False
2,12-13,56234132.51903491,8531724.641487407,6018816.532976493,0.9556288946420469,False
2,12-13,100000000.0,8531724.637151001,6018816.535216755,0.9556288946871518,True
2,13-14,0.0001,11298966.320952121,8218038.163414698,0.9221548154399661,False
2,13-14,0.00017782794100389227,11294578.22949811,8212136.423562217,0.9222152679537152,False
2,13-14,0.00031622776601683794,11287054.483661598,8201806.621900398,0.9223188641428279,False
2,13-14,0.0005623413251903491,11274504.022979185,8183937.425414678,0.9224915207046531,False
2,13-14,0.001,11254529.489287334,8153628.118803918,0.9227659140249139,False
2,13-14,0.0017782794100389228,11225126.499675179,8105999.624859974,0.9231689422627521,False
2,13-14,0.0031622776601683794,11186858.485788,8054608.898172196,0.9236919047892586,False
2,13-14,0.005623413251903491,11145036.271371085,7982585.081743721,0.9242613958627731,False
2,13-14,0.01,11106785.026905887,7894989.964798246,0.9247803935910942,False
2,13-14,0.01778279410038923,11069239.722565705,7796443.751432626,0.9252880777950725,False
2,13-14,0.03162277660168379,11009639.202657716,7681239.85010625,0.9260904601885713,False
2,13-14,0.05623413251903491,10897322.814086927,7551207.84131219,0.9275907653739482,False
2,13-14,0.1,10724009.826345066,7383200.238453294,0.9298756690262395,False
2,13-14,0.1778279410038923,10515856.17805187,7194252.178235339,0.9325714842659211,False
2,13-14,0.31622776601683794,10310227.266513377,7050195.628424557,0.9351827201494811,False
2,13-14,0.5623413251903491,10129421.858589672,6917926.7041687425,0.9374361247507946,False
2,13-14,1.0,9977856.88781346,6811235.050898374,0.939294384684286,False
2,13-14,1.7782794100389228,9852701.554840304,6703979.751450172,0.9408077320627396,False
2,13-14,3.1622776601683795,9751851.212520076,6604845.378636845,0.9420132915368444,False
2,13-14,5.623413251903491,9675137.088039665,6537182.626435459,0.9429220221022242,False
2,13-14,10.0,9621516.575710554,6498704.216349059,0.9435529319202144,False
2,13-14,17.78279410038923,9587097.36818759,6477227.122694173,0.9439560675832318,False
2,13-14,31.622776601683793,9566362.418817881,6463964.695068356,0.9441982287708406,False
2,13-14,56.23413251903491,9554327.232657313,6461979.0266544325,0.9443385458995506,False
2,13-14,100.0,9547467.50699252,6460717.080613062,0.9444184437777268,False
2,13-14,177.82794100389228,9543588.37958474,6459956.507940557,0.9444636000743669,False
2,13-14,316.22776601683796,9541401.830934392,6459579.660098547,0.9444890452475245,False
2,13-14,562.341325190349,9540170.956461016,6459393.316947232,0.9445033665414382,False
2,13-14,1000.0,9539478.443310615,6459287.094719162,0.9445114231588236,False
2,13-14,1778.2794100389228,9539088.918721363,6459226.9032526165,0.9445159545855565,False
2,13-14,3162.2776601683795,9538869.844864314,6459192.909284271,0.9445185030394729,False
2,13-14,5623.413251903491,9538746.64210057,6459173.746800151,0.9445199362133667,False
2,13-14,10000.0,9538677.357485004,6459162.956282929,0.9445207421685043,False
2,13-14,17782.794100389227,9538638.395069879,6459156.883688061,0.9445211953972652,False
2,13-14,31622.776601683792,9538616.484639043,6459153.467348469,0.9445214502686765,False
2,13-14,56234.13251903491,9538604.163418202,6459151.545734979,0.9445215935940787,False
2,13-14,100000.0,9538597.234661274,6459150.464985364,0.9445216741920879,False
2,13-14,177827.94100389228,9538593.338326946,6459149.857188728,0.9445217195157463,False
2,13-14,316227.7660168379,9538591.147254614,6459149.515384866,0.9445217450031336,False
2,13-14,562341.3251903491,9538589.915123302,6459149.323169783,0.9445217593357513,False
2,13-14,1000000.0,9538589.222244691,6459149.215077826,0.9445217673955768,False
2,13-14,1778279.410038923,9538588.832610337,6459149.1542927865,0.9445217719279504,False
2,13-14,3162277.6601683795,9538588.613502814,6459149.120110704,0.9445217744766916,False
2,13-14,5623413.251903491,9538588.49028959,6459149.100888656,0.9445217759099541,False
2,13-14,10000000.0,9538588.421001704,6459149.090079292,0.9445217767159368,False
2,13-14,17782794.100389227,9538588.382038258,6459149.084000735,0.9445217771691744,False
2,13-14,31622776.60168379,9538588.3601275,6459149.080582509,0.9445217774240485,False
2,13-14,56234132.51903491,9538588.347806178,6459149.078660294,0.9445217775673748,False
2,13-14,100000000.0,9538588.34087739,6459149.077579358,0.9445217776479731,True
2,14-15,0.0001,11710989.717805685,9022295.57819225,0.9161076834834394,False
2,14-15,0.00017782794100389227,11706613.259141231,9018076.826536775,0.9161703737702835,False
2,14-15,0.00031622776601683794,11698892.017912274,9010612.497835314,0.9162809190313046,False
2,14-15,0.0005623413251903491,11685352.389616732,8997456.941379435,0.9164745902434497,False
2,14-15,0.001,11661862.259838983,8974428.489792109,0.9168100616269148,False
2,14-15,0.0017782794100389228,11621858.426736278,8934592.828097405,0.9173798177155521,False
2,14-15,0.0031622776601683794,11555857.118204858,8867064.438803498,0.9183155641087761,False
2,14-15,0.005623413251903491,11452537.583818397,8762120.294026066,0.9197696958239837,False
2,14-15,0.01,11303684.29232408,8600040.146976052,0.9218417141360229,False
2,14-15,0.01778279410038923,11113779.981156614,8366535.600233792,0.9244458059827421,False
2,14-15,0.03162277660168379,10907091.636784995,8095653.460159675,0.927229910140106,False
2,14-15,0.05623413251903491,10718384.963472158,7819366.0561906705,0.9297261593105179,False
2,14-15,0.1,10569964.11363302,7596843.562371609,0.9316588924100336,False
2,14-15,0.1778279410038923,10460353.586914495,7440424.023202909,0.93306893777601,False
2,14-15,0.31622776601683794,10373774.76388451,7351569.421947916,0.9341723098816781,False
2,14-15,0.5623413251903491,10295350.77048848,7264401.089960769,0.9351638403029969,False
2,14-15,1.0,10219043.057687936,7169728.77412204,0.936121391740446,False
2,14-15,1.7782794100389228,10146482.236358155,7086132.287820859,0.9370253175644003,False
2,14-15,3.1622776601683795,10082418.347511303,7020491.671789888,0.9378180389333234,False
2,14-15,5.623413251903491,10031278.476194412,6972460.618279269,0.9384472357517692,False
2,14-15,10.0,9994817.45232042,6940859.672493397,0.9388938783483317,False
2,14-15,17.78279410038923,9971341.385572817,6919111.691527352,0.9391805962732089,False
2,14-15,31.622776601683793,9957271.096552853,6911404.717309467,0.9393521163917178,False
2,14-15,56.23413251903491,9949164.50213359,6909783.732439084,0.9394508277063776,False
2,14-15,100.0,9944574.190959275,6908750.521646491,0.9395066867535814,False
2,14-15,177.82794100389228,9941990.72584376,6908320.142247383,0.9395381133509353,False
2,14-15,316.22776601683796,9940539.002720775,6908376.603073919,0.9395557692737745,False
2,14-15,562.341325190349,9939723.327295866,6908407.26005453,0.9395656884241913,False
2,14-15,1000.0,9939264.924059331,6908424.148122928,0.9395712625522225,False
2,14-15,1778.2794100389228,9939007.247432213,6908433.532716876,0.9395743957560407,False
2,14-15,3162.2776601683795,9938862.379872017,6908438.774367213,0.9395761572289618,False
2,14-15,5623.413251903491,9938780.926221663,6908441.710641507,0.9395771476285077,False
2,14-15,10000.0,9938735.125134813,6908443.3582432745,0.9395777045229505,False
2,14-15,17782.794100389227,9938709.370463483,6908444.283622543,0.9395780176723252,False
2,14-15,31622.776601683792,9938694.887920585,6908444.803642341,0.9395781937642664,False
2,14-15,56234.13251903491,9938686.743906619,6908445.095957339,0.9395782927864897,False
2,14-15,100000.0,9938682.164228529,6908445.260302202,0.9395783484702862,False
2,14-15,177827.94100389228,9938679.588898158,6908445.352708747,0.9395783797834305,False
2,14-15,316227.7660168379,9938678.140687224,6908445.404669174,0.9395783973920562,False
2,14-15,562341.3251903491,9938677.326299554,6908445.433887526,0.9395784072940986,False
2,14-15,1000000.0,9938676.868336093,6908445.450317859,0.9395784128624213,False
2,14-15,1778279.410038923,9938676.610804427,6908445.459557195,0.9395784159937177,False
2,14-15,3162277.6601683795,9938676.46598377,6908445.464752824,0.9395784177545746,False
2,14-15,5623413.251903491,9938676.38454514,6908445.467674528,0.939578418744777,False
2,14-15,10000000.0,9938676.338748839,6908445.46931752,0.9395784193016087,False
2,14-15,17782794.100389227,9938676.312995683,6908445.470241437,0.9395784196147382,False
2,14-15,31622776.60168379,9938676.298513627,6908445.470761,0.9395784197908238,False
2,14-15,56234132.51903491,9938676.290369762,6908445.471053171,0.939578419889844,False
2,14-15,100000000.0,9938676.28579013,6908445.471217464,0.9395784199455273,True
2,15-16,0.0001,10498016.590883687,7354725.265668192,0.9338394306116717,False
2,15-16,0.00017782794100389227,10494920.080829091,7352850.122111528,0.9338784544887332,False
2,15-16,0.00031622776601683794,10489462.397638984,7349520.508146009,0.9339472071067165,False
2,15-16,0.0005623413251903491,10479908.428749323,7343615.655077141,0.9340674761752064,False
2,15-16,0.001,10463381.461292269,7333169.240352725,0.9342752652936943,False
2,15-16,0.0017782794100389228,10435371.645684427,7314778.4598938795,0.934626676292031,False
2,15-16,0.0031622776601683794,10389508.190850101,7283064.037670644,0.935200045010405,False
2,15-16,0.005623413251903491,10318494.052164901,7230261.74527217,0.9360828560428993,False
2,15-16,0.01,10217601.838983925,7145374.877595111,0.9373266838365947,False
2,15-16,0.01778279410038923,10090910.349471867,7015611.716709278,0.9388712633658661,False
2,15-16,0.03162277660168379,9955912.43276149,6864059.110722883,0.9404959041160229,False
2,15-16,0.05623413251903491,9839119.618305137,6736024.349772955,0.9418838005439385,False
2,15-16,0.1,9762740.846179182,6624788.221034978,0.9427825832146758,False
2,15-16,0.1778279410038923,9731958.90515613,6558636.592518837,0.9431428276467678,False
2,15-16,0.31622776601683794,9731388.66472001,6509256.16437544,0.943149490500401,False
2,15-16,0.5623413251903491,9735181.51404434,6485872.005424892,0.9431051664179032,False
2,15-16,1.0,9724127.456804678,6457972.574007286,0.9432342984089871,False
2,15-16,1.7782794100389228,9694418.027490953,6426602.386808713,0.9435806328890386,False
2,15-16,3.1622776601683795,9653950.77615992,6395580.10661848,0.944050670692682,False
2,15-16,5.623413251903491,9613981.194583008,6355622.704048125,0.9445129978775554,False
2,15-16,10.0,9582306.312642625,6334959.61080523,0.9448780181419038,False
2,15-16,17.78279410038923,9560849.46402125,6323851.869570156,0.9451246017455861,False
2,15-16,31.622776601683793,9547687.703736383,6315526.478920997,0.9452755840823663,False
2,15-16,56.23413251903491,9540028.096483985,6310017.565656356,0.9453633538980587,False
2,15-16,100.0,9535672.751689194,6306946.05070111,0.9454132294563037,False
2,15-16,177.82794100389228,9533217.309550682,6305122.50995254,0.9454413380970008,False
2,15-16,316.22776601683796,9531836.524007931,6305246.430632423,0.9454571414409274,False
2,15-16,562.341325190349,9531060.455743266,6305391.300819036,0.9454660226797744,False
2,15-16,1000.0,9530624.244966647,6305472.872728757,0.945471014309897,False
2,15-16,1778.2794100389228,9530379.024453958,6305518.778620758,0.9454738203073761,False
2,15-16,3162.2776601683795,9530241.154332748,6305544.6045894995,0.9454753978892558,False
2,15-16,5623.413251903491,9530163.633428726,6305559.131179487,0.9454762849138731,False
2,15-16,10000.0,9530120.043201447,6305567.301221182,0.9454767836871972,False
2,15-16,17782.794100389227,9530095.531572673,6305571.895935059,0.9454770641560922,False
2,15-16,31622.776601683792,9530081.747976268,6305574.4798471965,0.945477221871531,False
2,15-16,56234.13251903491,9530073.996987447,6305575.932924072,0.9454773105602292,False
2,15-16,100000.0,9530069.638316896,6305576.750060732,0.9454773604331654,False
2,15-16,177827.94100389228,9530067.187266067,6305577.209574081,0.9454773884786569,False
2,15-16,316227.7660168379,9530065.808941983,6305577.467978575,0.9454774042497573,False
2,15-16,562341.3251903491,9530065.033854367,6305577.613290464,0.9454774131184867,False
2,15-16,1000000.0,9530064.597990876,6305577.695005457,0.9454774181057359,False
2,15-16,1778279.410038923,9530064.352886919,6305577.740957211,0.945477420910271,False
2,15-16,3162277.6601683795,9530064.215054868,6305577.766797793,0.9454774224873765,False
2,15-16,5623413.251903491,9530064.13754622,6305577.781329026,0.9454774233742481,False
2,15-16,10000000.0,9530064.093959907,6305577.78950054,0.9454774238729725,False
2,15-16,17782794.100389227,9530064.069449525,6305577.79409572,0.9454774241534258,False
2,15-16,31622776.60168379,9530064.055666324,6305577.796679779,0.9454774243111365,False
2,15-16,56234132.51903491,9530064.047915459,6305577.798132905,0.9454774243998235,False
2,15-16,100000000.0,9530064.043556828,6305577.798950055,0.945477424449696,True
2,16-17,0.0001,12064054.588720366,8991169.26921732,0.9108798411594519,False
2,16-17,0.00017782794100389227,12051218.95875523,8980820.253874348,0.9110693802295602,False
2,16-17,0.00031622776601683794,12028826.471731357,8962636.844173523,0.9113995588873164,False
2,16-17,0.0005623413251903491,11990318.344287133,8930975.707197614,0.9119659276672112,False
2,16-17,0.001,11925694.751223758,8876690.491061568,0.9129123157179113,False
2,16-17,0.0017782794100389228,11821529.08741548,8785961.585323611,0.9144270163135927,False
2,16-17,0.0031622776601683794,11663920.964841822,8640318.558138423,0.9166935743678087,False
2,16-17,0.005623413251903491,11446491.298598092,8428875.617929382,0.9197704919014968,False
2,16-17,0.01,11181273.613080217,8187369.894939693,0.9234452901723536,False
2,16-17,0.01778279410038923,10903053.272415357,7934248.872148649,0.9272076680262028,False
2,16-17,0.03162277660168379,10658755.687461197,7698070.714765461,0.9304331434120002,False
2,16-17,0.05623413251903491,10484213.378973601,7496363.402216588,0.9326928708272786,False
2,16-17,0.1,10381042.64497332,7317508.539628658,0.9340110353016655,False
2,16-17,0.1778279410038923,10316631.78816178,7198021.823481169,0.9348273732624113,False
2,16-17,0.31622776601683794,10253856.917337606,7145043.8066091705,0.9356180879425968,False
2,16-17,0.5623413251903491,10177796.910392493,7067726.93955028,0.9365696765786683,False
2,16-17,1.0,10093583.84363573,6971610.201744998,0.9376150036044023,False
2,16-17,1.7782794100389228,10011289.436936062,6880146.279465481,0.9386281239178278,False
2,16-17,3.1622776601683795,9938657.953362564,6816145.2044320805,0.9395153944017638,False
2,16-17,5.623413251903491,9880654.6891055,6769585.014685818,0.9402193258830448,False
2,16-17,10.0,9839018.586098593,6740876.766506427,0.9407220840728895,False
2,16-17,17.78279410038923,9811892.619031385,6721640.052579162,0.9410484894374872,False
2,16-17,31.622776601683793,9795414.37666625,6708539.413754171,0.941246331303479,False
2,16-17,56.23413251903491,9785804.895837735,6705207.89513576,0.941361551608323,False
2,16-17,100.0,9780313.295763033,6704208.834731713,0.9414273466156168,False
2,16-17,177.82794100389228,9777203.240256632,6703604.974098415,0.9414645918928077,False
2,16-17,316.22776601683796,9775448.741323335,6703251.249327223,0.9414855981241157,False
2,16-17,562.341325190349,9774460.621502114,6703047.69780315,0.9414974270067817,False
2,16-17,1000.0,9773904.541579872,6702931.735603142,0.941504083370157,False
2,16-17,1778.2794100389228,9773591.712049577,6702866.046432727,0.9415078278219668,False
2,16-17,3162.2776601683795,9773415.758025212,6702828.954283199,0.9415099338727922,False
2,16-17,5623.413251903491,9773316.800410891,6702808.047458884,0.9415111183119373,False
2,16-17,10000.0,9773261.148909133,6702796.275358006,0.9415117844081873,False
2,16-17,17782.794100389227,9773229.852658909,6702789.6505658915,0.9415121589932662,False
2,16-17,31622.776601683792,9773212.253134593,6702785.923635745,0.941512369641592,False
2,16-17,56234.13251903491,9773202.356084583,6702783.827343084,0.9415124880990028,False
2,16-17,100000.0,9773196.790529577,6702782.648357423,0.9415125547128639,False
2,16-17,177827.94100389228,9773193.660777006,6702781.98531647,0.9415125921727057,False
2,16-17,316227.7660168379,9773191.900784323,6702781.612445765,0.9415126132379591,False
2,16-17,562341.3251903491,9773190.911066612,6702781.402760303,0.941512625083833,False
2,16-17,1000000.0,9773190.354507089,6702781.2848439645,0.9415126317452612,False
2,16-17,1778279.410038923,9773190.041530564,6702781.218534246,0.9415126354912586,False
2,16-17,3162277.6601683795,9773189.865530895,6702781.181245399,0.9415126375977882,False
2,16-17,5623413.251903491,9773189.766558997,6702781.160276291,0.9415126387823769,False
2,16-17,10000000.0,9773189.710903006,6702781.148484479,0.9415126394485201,False
2,16-17,17782794.100389227,9773189.67960534,6702781.141853452,0.9415126398231201,False
2,16-17,31622776.60168379,9773189.662005369,6702781.138124548,0.941512640033773,False
2,16-17,56234132.51903491,9773189.65210818,6702781.136027635,0.9415126401522319,False
2,16-17,100000000.0,9773189.646542577,6702781.134848449,0.9415126402188463,True
2,17-18,0.0001,11416626.520014232,8542574.673567044,0.9199279647499211,False
2,17-18,0.00017782794100389227,11412115.817372836,8538719.50774872,0.9199912250815155,False
2,17-18,0.00031622776601683794,11404167.19955612,8531901.365096333,0.9201026396007855,False
2,17-18,0.0005623413251903491,11390258.053572796,8519893.599987999,0.9202974151291418,False
2,17-18,0.001,11366215.219252357,8498901.389602901,0.9206335363254954,False
2,17-18,0.0017782794100389228,11325528.850128913,8462667.723633436,0.921200717870345,False
2,17-18,0.0031622776601683794,11259116.428125542,8401467.172430392,0.9221221595911968,False
2,17-18,0.005623413251903491,11156945.199712653,8301843.72138265,0.923529156704852,False
2,17-18,0.01,11013570.188195482,8157601.7314757425,0.9254819421725846,False
2,17-18,0.01778279410038923,10836993.94605456,7951727.714469413,0.9278522251830178,False
2,17-18,0.03162277660168379,10652052.464302618,7691776.716030757,0.9302937253387298,False
2,17-18,0.05623413251903491,10488333.85800878,7420953.309696332,0.9324199846962709,False
2,17-18,0.1,10362822.474213062,7224236.24754943,0.9340277347836254,False
2,17-18,0.1778279410038923,10275155.70128346,7119991.80229298,0.935139229617941,False
2,17-18,0.31622776601683794,10212555.83340449,7076253.963858903,0.9359271315163403,False
2,17-18,0.5623413251903491,10158651.342142355,7007687.04167852,0.9366017325414755,False
2,17-18,1.0,10103189.107354477,6932160.560164739,0.937292101945279,False
2,17-18,1.7782794100389228,10045279.404674431,6882728.030665449,0.938008903033094,False
2,17-18,3.1622776601683795,9989958.03439523,6831161.25806624,0.9386898177205051,False
2,17-18,5.623413251903491,9943346.163584566,6794747.50525264,0.9392606139664978,False
2,17-18,10.0,9908892.581716482,6768078.158528735,0.9396808072902341,False
2,17-18,17.78279410038923,9886110.89897059,6747233.14524581,0.9399578499587246,False
2,17-18,31.622776601683793,9872163.15848149,6733248.644601417,0.9401271504206102,False
2,17-18,56.23413251903491,9863992.531961687,6728893.638951881,0.9402262160952366,False
2,17-18,100.0,9859310.30840477,6727123.677576933,0.9402829492675426,False
2,17-18,177.82794100389228,9856654.156913124,6726066.093835755,0.940315121125859,False
2,17-18,316.22776601683796,9855154.21250866,6725576.59295678,0.9403332849341817,False
2,17-18,562.341325190349,9854308.957765073,6725293.811506196,0.9403435194591963,False
2,17-18,1000.0,9853833.115858402,6725132.36328222,0.9403492806684692,False
2,17-18,1778.2794100389228,9853565.37334822,6725040.796814762,0.9403525222123765,False
2,17-18,3162.2776601683795,9853414.762420457,6724989.057641193,0.9403543456119221,False
2,17-18,5623.413251903491,9853330.052662542,6724959.883972325,0.9403553711543046,False
2,17-18,10000.0,9853282.412163273,6724943.453504546,0.9403559479122153,False
2,17-18,17782.794100389227,9853255.620462913,6724934.206087104,0.940356272263702,False
2,17-18,31622.776601683792,9853240.553916391,6724929.003386485,0.9403564546652038,False
2,17-18,56234.13251903491,9853232.081227468,6724926.076903424,0.9403565572387654,False
2,17-18,100000.0,9853227.316637853,6724924.430971346,0.9403566149206423,False
2,17-18,177827.94100389228,9853224.637297517,6724923.505316741,0.940356647357711,False
2,17-18,316227.7660168379,9853223.130589081,6724922.984757926,0.9403566655984674,False
2,17-18,562341.3251903491,9853222.28330319,6724922.692018297,0.9403566758560152,False
2,17-18,1000000.0,9853221.806838851,6724922.527396205,0.9403566816242636,False
2,17-18,1778279.410038923,9853221.538903119,6724922.434821609,0.9403566848679895,False
2,17-18,3162277.6601683795,9853221.38823174,6724922.382762841,0.9403566866920712,False
2,17-18,5623413.251903491,9853221.30350298,6724922.353487963,0.9403566877178279,False
2,17-18,10000000.0,9853221.255856492,6724922.337025466,0.9403566882946534,False
2,17-18,17782794.100389227,9853221.229062902,6724922.327767915,0.9403566886190261,False
2,17-18,31622776.60168379,9853221.21399576,6724922.322562013,0.9403566888014344,False
2,17-18,56234132.51903491,9853221.205522884,6724922.319634512,0.94035668890401,False
2,17-18,100000000.0,9853221.200758232,6724922.317988261,0.9403566889616927,True
2,18-19,0.0001,10917005.63447292,8349319.94179665,0.9271059228907457,False
2,18-19,0.00017782794100389227,10913877.94276615,8345609.6908183405,0.927147684807667,False
2,18-19,0.00031622776601683794,10908367.028747912,8339043.624099041,0.9272212391361419,False
2,18-19,0.0005623413251903491,10898725.531161437,8327466.770256598,0.9273498351292605,False
2,18-19,0.001,10882065.973324362,8307188.312499805,0.9275717683426045,False
2,18-19,0.0017782794100389228,10853895.053503709,8272070.092894187,0.9279462797470819,False
